LAMMPS data file via write_data, version 7 Feb 2024, timestep = 101, units = metal

216 atoms
2 atom types

0 23.4 xlo xhi
0 20.264994448555868 ylo yhi
0 14.6 zlo zhi
-11.699999999999994 0 0 xy xz yz

Masses

1 15.9994
2 1.008

Pair Coeffs # lj/cut

1 0.1 3
2 0.1 3

Atoms # full

187 0 0 0
188 0 0 0
189 0 0 0
192 0 0 0
64 0 0 0
65 0 0 0
66 0 0 0
69 0 0 0
71 0 0 0
67 0 0 0
68 0 0 0
72 0 0 0
136 0 0 0
137 0 0 0
138 0 0 0
143 0 0 0
139 0 0 0
140 0 0 0
141 0 0 0
144 0 0 0
208 0 0 0
209 0 0 0
210 0 0 0
215 0 0 0
211 0 0 0
212 0 0 0
213 0 0 0
216 0 0 0
